,date,data
0,2018-01-01 00:00:00,8.72
1,2018-01-01 00:30:00,8.72
2,2018-01-01 01:00:00,8.72
3,2018-01-01 01:30:00,8.72
4,2018-01-01 02:00:00,8.72
5,2018-01-01 02:30:00,8.72
6,2018-01-01 03:00:00,8.72
7,2018-01-01 03:30:00,8.72
8,2018-01-01 04:00:00,8.72
9,2018-01-01 04:30:00,8.72
10,2018-01-01 05:00:00,8.72
11,2018-01-01 05:30:00,8.72
12,2018-01-01 06:00:00,8.72
13,2018-01-01 06:30:00,8.72
14,2018-01-01 07:00:00,8.72
15,2018-01-01 07:30:00,8.72
16,2018-01-01 08:00:00,8.72
17,2018-01-01 08:30:00,8.72
18,2018-01-01 09:00:00,8.72
19,2018-01-01 09:30:00,8.72
20,2018-01-01 10:00:00,8.72
21,2018-01-01 10:30:00,8.72
22,2018-01-01 11:00:00,8.72
23,2018-01-01 11:30:00,8.72
24,2018-01-01 12:00:00,8.72
25,2018-01-01 12:30:00,8.72
26,2018-01-01 13:00:00,8.72
27,2018-01-01 13:30:00,8.72
28,2018-01-01 14:00:00,8.72
29,2018-01-01 14:30:00,8.72
30,2018-01-01 15:00:00,8.72
31,2018-01-01 15:30:00,8.72
32,2018-01-01 16:00:00,8.72
33,2018-01-01 16:30:00,8.72
34,2018-01-01 17:00:00,8.72
35,2018-01-01 17:30:00,8.72
36,2018-01-01 18:00:00,8.72
37,2018-01-01 18:30:00,8.72
38,2018-01-01 19:00:00,8.72
39,2018-01-01 19:30:00,8.72
40,2018-01-01 20:00:00,8.72
41,2018-01-01 20:30:00,8.72
42,2018-01-01 21:00:00,8.72
43,2018-01-01 21:30:00,8.72
44,2018-01-01 22:00:00,8.72
45,2018-01-01 22:30:00,8.72
46,2018-01-01 23:00:00,8.72
47,2018-01-01 23:30:00,8.72
48,2018-01-02 00:00:00,8.72
