,date,data
0,2018-01-01 00:00:00,5.76
1,2018-01-01 00:30:00,5.76
2,2018-01-01 01:00:00,5.76
3,2018-01-01 01:30:00,5.76
4,2018-01-01 02:00:00,5.76
5,2018-01-01 02:30:00,5.76
6,2018-01-01 03:00:00,5.76
7,2018-01-01 03:30:00,5.76
8,2018-01-01 04:00:00,5.76
9,2018-01-01 04:30:00,5.76
10,2018-01-01 05:00:00,5.76
11,2018-01-01 05:30:00,5.76
12,2018-01-01 06:00:00,5.76
13,2018-01-01 06:30:00,5.76
14,2018-01-01 07:00:00,5.76
15,2018-01-01 07:30:00,5.76
16,2018-01-01 08:00:00,5.76
17,2018-01-01 08:30:00,5.76
18,2018-01-01 09:00:00,5.76
19,2018-01-01 09:30:00,5.76
20,2018-01-01 10:00:00,5.76
21,2018-01-01 10:30:00,5.76
22,2018-01-01 11:00:00,5.76
23,2018-01-01 11:30:00,5.76
24,2018-01-01 12:00:00,5.76
25,2018-01-01 12:30:00,5.76
26,2018-01-01 13:00:00,5.76
27,2018-01-01 13:30:00,5.76
28,2018-01-01 14:00:00,5.76
29,2018-01-01 14:30:00,5.76
30,2018-01-01 15:00:00,5.76
31,2018-01-01 15:30:00,5.76
32,2018-01-01 16:00:00,5.76
33,2018-01-01 16:30:00,5.76
34,2018-01-01 17:00:00,5.76
35,2018-01-01 17:30:00,5.76
36,2018-01-01 18:00:00,5.76
37,2018-01-01 18:30:00,5.76
38,2018-01-01 19:00:00,5.76
39,2018-01-01 19:30:00,5.76
40,2018-01-01 20:00:00,5.76
41,2018-01-01 20:30:00,5.76
42,2018-01-01 21:00:00,5.76
43,2018-01-01 21:30:00,5.76
44,2018-01-01 22:00:00,5.76
45,2018-01-01 22:30:00,5.76
46,2018-01-01 23:00:00,5.76
47,2018-01-01 23:30:00,5.76
48,2018-01-02 00:00:00,5.76
